center,left,right,steering,speed,throttle,break
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_40_785.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_40_785.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_40_785.jpg,0,1,0,30.18836
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_40_873.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_40_873.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_40_873.jpg,0,1,0,30.18988
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_40_970.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_40_970.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_40_970.jpg,0,1,0,30.19026
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_41_043.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_41_043.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_41_043.jpg,-0.15,1,0,30.18529
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_41_134.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_41_134.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_41_134.jpg,-0.35,1,0,30.16454
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_41_204.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_41_204.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_41_204.jpg,0,1,0,30.18752
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_41_271.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_41_271.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_41_271.jpg,0,1,0,30.18884
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_41_342.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_41_342.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_41_342.jpg,0,1,0,30.19006
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_41_411.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_41_411.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_41_411.jpg,0,1,0,30.1904
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_41_482.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_41_482.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_41_482.jpg,0,1,0,30.19027
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_41_560.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_41_560.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_41_560.jpg,0,1,0,30.19029
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_41_643.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_41_643.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_41_643.jpg,0,1,0,30.18964
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_41_722.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_41_722.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_41_722.jpg,0,1,0,30.19032
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_41_811.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_41_811.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_41_811.jpg,0,1,0,30.19029
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_41_886.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_41_886.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_41_886.jpg,0,1,0,30.19031
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_41_964.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_41_964.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_41_964.jpg,-0.05,1,0,30.1897
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_42_035.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_42_035.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_42_035.jpg,-0.2,1,0,30.17981
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_42_103.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_42_103.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_42_103.jpg,-0.4,1,0,30.15747
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_42_188.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_42_188.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_42_188.jpg,0,1,0,30.18903
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_42_267.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_42_267.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_42_267.jpg,0,1,0,30.19001
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_42_340.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_42_340.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_42_340.jpg,0,1,0,30.19026
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_42_423.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_42_423.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_42_423.jpg,0,1,0,30.18984
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_42_494.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_42_494.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_42_494.jpg,0,1,0,30.19034
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_42_563.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_42_563.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_42_563.jpg,-0.2,1,0,30.18028
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_42_654.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_42_654.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_42_654.jpg,-0.4,1,0,30.15755
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_42_746.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_42_746.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_42_746.jpg,0,1,0,30.18836
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_42_822.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_42_822.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_42_822.jpg,0,1,0,30.18989
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_42_902.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_42_902.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_42_902.jpg,0,1,0,30.19022
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_42_974.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_42_974.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_42_974.jpg,0,1,0,30.19028
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_43_068.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_43_068.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_43_068.jpg,0,1,0,30.1903
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_43_138.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_43_138.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_43_138.jpg,0,1,0,30.19029
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_43_221.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_43_221.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_43_221.jpg,-0.2,1,0,30.18
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_43_303.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_43_303.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_43_303.jpg,-0.4,1,0,30.15762
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_43_371.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_43_371.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_43_371.jpg,0,1,0,30.17741
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_43_444.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_43_444.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_43_444.jpg,0,1,0,30.18766
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_43_532.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_43_532.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_43_532.jpg,0,1,0,30.18992
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_43_602.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_43_602.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_43_602.jpg,0,1,0,30.19026
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_43_688.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_43_688.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_43_688.jpg,0,1,0,30.19039
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_43_760.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_43_760.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_43_760.jpg,0,1,0,30.19031
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_43_827.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_43_827.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_43_827.jpg,0,1,0,30.19031
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_43_912.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_43_912.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_43_912.jpg,0,1,0,30.1903
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_43_995.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_43_995.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_43_995.jpg,0,1,0,30.19027
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_44_072.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_44_072.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_44_072.jpg,0,1,0,30.1903
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_44_157.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_44_157.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_44_157.jpg,0,1,0,30.19027
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_44_238.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_44_238.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_44_238.jpg,0,1,0,30.19028
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_44_326.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_44_326.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_44_326.jpg,0,1,0,30.19033
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_44_407.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_44_407.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_44_407.jpg,0,1,0,30.1903
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_44_476.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_44_476.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_44_476.jpg,-0.1,1,0,30.18766
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_44_548.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_44_548.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_44_548.jpg,-0.3,1,0,30.16921
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_44_622.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_44_622.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_44_622.jpg,0,1,0,30.18818
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_44_704.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_44_704.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_44_704.jpg,0,1,0,30.18988
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_44_785.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_44_785.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_44_785.jpg,0,1,0,30.19024
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_44_855.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_44_855.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_44_855.jpg,0,1,0,30.19029
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_44_925.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_44_925.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_44_925.jpg,0,1,0,30.1903
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_45_015.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_45_015.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_45_015.jpg,0,1,0,30.19031
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_45_085.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_45_085.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_45_085.jpg,0,1,0,30.19029
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_45_156.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_45_156.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_45_156.jpg,0,1,0,30.1903
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_45_247.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_45_247.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_45_247.jpg,0,1,0,30.19031
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_45_322.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_45_322.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_45_322.jpg,-0.05,1,0,30.18971
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_45_408.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_45_408.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_45_408.jpg,-0.25,1,0,30.17477
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_45_479.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_45_479.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_45_479.jpg,-0.45,1,0,30.15147
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_45_556.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_45_556.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_45_556.jpg,0,1,0,30.18653
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_45_623.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_45_623.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_45_623.jpg,0,1,0,30.18972
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_45_699.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_45_699.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_45_699.jpg,0,1,0,30.19019
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_45_773.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_45_773.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_45_773.jpg,0,1,0,30.19026
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_45_843.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_45_843.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_45_843.jpg,0,1,0,30.19035
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_45_913.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_45_913.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_45_913.jpg,0,1,0,30.19031
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_45_989.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_45_989.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_45_989.jpg,0,1,0,30.19031
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_46_057.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_46_057.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_46_057.jpg,0,1,0,30.1903
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_46_143.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_46_143.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_46_143.jpg,0,1,0,30.19029
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_46_219.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_46_219.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_46_219.jpg,0,1,0,30.19029
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_46_294.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_46_294.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_46_294.jpg,0,1,0,30.1903
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_46_377.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_46_377.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_46_377.jpg,0,1,0,30.1903
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_46_462.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_46_462.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_46_462.jpg,-0.1,1,0,30.18767
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_46_548.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_46_548.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_46_548.jpg,-0.3,1,0,30.16925
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_46_640.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_46_640.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_46_640.jpg,0,1,0,30.18953
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_46_718.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_46_718.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_46_718.jpg,0,1,0,30.19009
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_46_790.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_46_790.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_46_790.jpg,0,1,0,30.19029
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_46_863.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_46_863.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_46_863.jpg,0,1,0,30.19029
C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\center_2021_05_15_04_33_46_933.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\left_2021_05_15_04_33_46_933.jpg,C:\Users\lavee\PycharmProjects\Self_Driving\data\IMG\right_2021_05_15_04_33_46_933.jpg,0,1,0,30.19031
